 Label, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets, SYN Flag Count, RST Flag Count,FIN Flag Count,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Down/Up Ratio, Average Packet Size, Packet Length Std,Active Mean,Idle Mean,alert_text,community_id,Technique,Tactics
DDoS,80,81936316,8,6,0,0,0,142.2690276,0.170864406,6302793.538,0,833.0714286,1434.571657,2031952.0,78300000.0,"Network flow targeting HTTP on port 80. Connection profile: persistent connection. Traffic exchange: low packet count, with 8 outbound and 6 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
DDoS,80,1176217,3,6,0,0,0,9890.181829,7.651649313,147027.125,2,1292.555556,2131.87096,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 6 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,8379799,5,0,0,0,0,3.580038137,0.596673023,2094949.75,0,7.2,0.0,2668.0,8377131.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,228585,3,5,0,0,0,50891.35333,34.997922,32655.0,1,1454.125,2554.159212,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,20981,3,4,0,0,0,554454.0298,333.6351937,3496.833333,1,1661.857143,4097.537534,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,8612692,8,5,0,0,0,1354.164296,1.509400313,717724.3333,0,897.6153846,2705.044255,603808.0,7591631.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: low packet count, with 8 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
DDoS,80,6121881,5,0,0,0,0,4.900454615,0.816742436,1530470.25,0,7.2,0.0,2995.0,6118886.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,1320960,5,0,0,0,0,22.71075581,3.785125969,330240.0,0,7.2,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,3342097,4,0,0,0,0,7.181120117,1.196853353,1114032.333,0,7.5,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,6128846,4,0,0,0,0,3.915908476,0.652651413,2042948.667,0,7.5,0.0,1002.0,6127844.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,7528718,4,0,0,0,0,3.187793725,0.531298954,2509572.667,0,7.5,0.0,2011.0,7526707.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,22765378,5,0,0,0,0,1.31779055,0.219631758,5691344.5,0,7.2,0.0,5003.0,22800000.0,"Network flow targeting HTTP on port 80. Connection profile: sustained connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,4025860,4,0,0,0,0,5.961459166,0.993576528,1341953.333,0,7.5,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,121776,3,4,0,0,0,95527.85442,57.48259099,20296.0,1,1661.857143,4097.537534,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,1508500,3,4,0,0,0,7711.634074,4.64037123,251416.6667,1,1661.857143,4097.537534,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,5234875,4,0,0,0,0,4.584636691,0.764106115,1744958.333,0,7.5,0.0,1003.0,5233872.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,1544944,4,0,0,0,0,15.53454365,2.589090608,514981.3333,0,7.5,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,547100,3,4,0,0,0,21252.0563,12.79473588,91183.33333,1,1661.0,3544.652026,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,1549022,3,5,0,0,0,7509.899795,5.164548986,221288.8571,1,1454.125,2554.159212,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,909048,3,4,0,0,0,12790.3037,7.700363457,151508.0,1,1661.0,3113.952607,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,1018784,3,6,0,0,0,11412.62525,8.834060998,127348.0,2,1291.888889,1911.59573,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 6 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,1254989,4,0,0,0,0,19.12367359,3.187278932,418329.6667,0,7.5,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,68936,3,7,0,0,0,168750.7253,145.0620866,7659.555556,2,1163.3,1734.62119,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: low packet count, with 3 outbound and 7 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,11235698,5,0,0,0,0,2.670061086,0.445010181,2808924.5,0,7.2,0.0,4995.0,11200000.0,"Network flow targeting HTTP on port 80. Connection profile: sustained connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,4869993,5,0,0,0,0,6.160173126,1.026695521,1217498.25,0,7.2,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,672988,4,0,0,0,0,35.6618543,5.943642383,224329.3333,0,7.5,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,95003578,8,5,0,0,0,122.7006419,0.136836952,7916964.833,0,897.1538462,1679.986285,5.0,47500000.0,"Network flow targeting HTTP on port 80. Connection profile: persistent connection. Traffic exchange: low packet count, with 8 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
DDoS,80,100245251,9,4,0,0,0,116.4045168,0.129681954,8353770.917,0,898.0769231,3097.25274,1073.0,50100000.0,"Network flow targeting HTTP on port 80. Connection profile: persistent connection. Traffic exchange: low packet count, with 9 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
DDoS,80,30390,3,5,0,0,0,382790.3916,263.2444883,4341.428571,1,1454.125,2931.429562,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,3017914,5,0,0,0,0,9.940641118,1.65677352,754478.5,0,7.2,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,78501493,8,5,0,0,0,148.5704227,0.165601946,6541791.083,0,897.6153846,2386.768615,2122977.0,76300000.0,"Network flow targeting HTTP on port 80. Connection profile: persistent connection. Traffic exchange: low packet count, with 8 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
DDoS,80,1401893,3,6,0,0,0,8298.065544,6.419890819,175236.625,2,1292.555556,2138.329153,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 6 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,81299493,8,5,0,0,0,143.4572292,0.159902596,6774957.75,0,897.6153846,2705.044255,2744591.0,78500000.0,"Network flow targeting HTTP on port 80. Connection profile: persistent connection. Traffic exchange: low packet count, with 8 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
DDoS,80,7617540,4,0,0,0,0,3.15062343,0.525103905,2539180.0,0,7.5,0.0,587.0,7616953.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,445291,3,5,0,0,0,26124.48938,17.96577968,63613.0,1,1454.125,2554.159212,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,93807922,8,5,0,0,0,124.2645584,0.138581046,7817326.833,0,897.1538462,2337.724089,953991.0,92700000.0,"Network flow targeting HTTP on port 80. Connection profile: persistent connection. Traffic exchange: low packet count, with 8 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
DDoS,80,817456,3,4,0,0,0,14230.73535,8.563152023,136242.6667,1,1661.857143,4097.537534,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,2992216,4,0,0,0,0,8.020811332,1.336801889,997405.3333,0,7.5,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,1135006,3,5,0,0,0,10249.28503,7.048420889,162143.7143,1,1454.125,2650.585648,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,287187,3,5,0,0,0,40485.81586,27.85641411,41026.71429,1,1453.375,2460.652985,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,55349,3,5,0,0,0,210067.0292,144.53739,7907.0,1,1453.375,2110.95076,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,1820713,3,4,0,0,0,6389.255198,3.844647674,303452.1667,1,1661.857143,4097.537534,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,717704,3,6,0,0,0,16208.63197,12.53998863,89713.0,2,1292.555556,2131.87096,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 6 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,80996274,8,4,0,0,0,143.9202006,0.148154963,7363297.636,0,971.9166667,2488.507044,2131989.0,78400000.0,"Network flow targeting HTTP on port 80. Connection profile: persistent connection. Traffic exchange: low packet count, with 8 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
DDoS,80,1085060,4,0,0,0,0,22.11859252,3.686432087,361686.6667,0,7.5,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,8055842,5,0,0,0,0,3.724005511,0.620667585,2013960.5,0,7.2,0.0,989.0,8054853.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,1135985,5,0,0,0,0,26.40879941,4.401466569,283996.25,0,7.2,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,106905,3,5,0,0,0,108816.2387,74.83279547,15272.14286,1,1454.125,3350.634907,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,81077534,9,6,0,0,0,143.923963,0.185008094,5791252.429,0,778.3333333,1754.344767,1811.0,40300000.0,"Network flow targeting HTTP on port 80. Connection profile: persistent connection. Traffic exchange: low packet count, with 9 outbound and 6 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
DDoS,80,10134626,4,0,0,0,0,2.368118962,0.394686494,3378208.667,0,7.5,0.0,683.0,10100000.0,"Network flow targeting HTTP on port 80. Connection profile: sustained connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,740290,3,4,0,0,0,15706.00711,9.455753826,123381.6667,1,1661.0,2681.356423,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,8830799,4,0,0,0,0,2.717760873,0.452960146,2943599.667,0,7.5,0.0,2009.0,8828790.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,111384,3,6,0,0,0,104440.4941,80.80155139,13923.0,2,1292.555556,1903.962654,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 6 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,53279,3,5,0,0,0,218341.1851,150.1529683,7611.285714,1,1454.125,2650.585648,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,8004094,7,4,0,0,0,1456.379698,1.374296704,800409.4,0,1060.272727,3345.407285,85058.0,6052784.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: low packet count, with 7 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,26,1,1,0,0,0,53100000.0,76923.07692,26.0,1,693.5,790.3925185,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate and very high byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
